time,symbol,equity,pass
2025-05-16T00:00:00-04:00,PFE,29082.10000000005,6
2025-05-16T00:00:00-04:00,PFE,34898.52000000006,7
2025-05-16T00:00:00-04:00,PFE,40714.940000000075,8
2025-05-16T00:00:00-04:00,PFE,46531.36000000009,9
2025-05-16T00:00:00-04:00,PFE,52347.7800000001,10
2025-05-16T00:00:00-04:00,PFE,58164.20000000011,11
2025-05-16T00:00:00-04:00,PFE,63980.620000000126,12
2025-05-16T00:00:00-04:00,PFE,69797.04000000012,13
2025-05-16T00:00:00-04:00,PFE,75613.46000000012,14
2025-05-16T00:00:00-04:00,PFE,81429.88000000012,15
2025-05-16T00:00:00-04:00,PFE,87246.30000000012,16
2025-05-16T00:00:00-04:00,PFE,93062.72000000012,17
2025-05-16T00:00:00-04:00,PFE,98879.14000000012,18
2025-05-16T00:00:00-04:00,PFE,104695.56000000011,19
2025-05-16T00:00:00-04:00,PFE,110511.98000000011,20
2025-05-16T00:00:00-04:00,PFE,116328.40000000011,21
2025-05-16T00:00:00-04:00,PFE,122144.82000000011,22
2025-05-16T00:00:00-04:00,PFE,127961.2400000001,23
2025-05-16T00:00:00-04:00,PFE,133777.66000000012,24
2025-05-16T00:00:00-04:00,PFE,139594.08000000013,25
2025-05-16T00:00:00-04:00,PFE,145410.50000000015,26
2025-05-16T00:00:00-04:00,PFE,151226.92000000016,27
2025-05-16T00:00:00-04:00,PFE,157043.34000000017,28
2025-05-16T00:00:00-04:00,PFE,162859.76000000018,29
2025-05-16T00:00:00-04:00,PFE,168676.1800000002,30
2025-05-16T00:00:00-04:00,PFE,174492.6000000002,31
2025-05-16T00:00:00-04:00,PFE,180309.02000000022,32
2025-05-16T00:00:00-04:00,PFE,186125.44000000024,33
2025-05-16T00:00:00-04:00,PFE,191941.86000000025,34
2025-05-16T00:00:00-04:00,PFE,197758.28000000026,35
2025-05-16T00:00:00-04:00,PFE,203574.70000000027,36
2025-05-16T00:00:00-04:00,PFE,209391.1200000003,37
2025-05-16T00:00:00-04:00,PFE,215207.5400000003,38
2025-05-16T00:00:00-04:00,PFE,221023.9600000003,39
2025-05-16T00:00:00-04:00,PFE,226840.38000000032,40
2025-05-16T00:00:00-04:00,PFE,232656.80000000034,41
2025-05-16T00:00:00-04:00,PFE,238473.22000000035,42
2025-05-16T00:00:00-04:00,PFE,244289.64000000036,43
2025-05-16T00:00:00-04:00,PFE,250106.06000000038,44
2025-05-16T00:00:00-04:00,PFE,255922.4800000004,45
2025-05-16T00:00:00-04:00,PFE,261738.9000000004,46
2025-05-16T00:00:00-04:00,PFE,267555.3200000004,47
2025-05-16T00:00:00-04:00,PFE,273371.7400000004,48
2025-05-16T00:00:00-04:00,PFE,279188.1600000004,49
2025-05-16T00:00:00-04:00,PFE,285004.58000000037,50
2025-05-16T00:00:00-04:00,PLUG,0.0,1
2025-05-16T00:00:00-04:00,PLUG,-3638.400600000007,2
2025-05-16T00:00:00-04:00,PLUG,-7276.801200000015,3
2025-05-16T00:00:00-04:00,PLUG,-10915.201800000023,4
2025-05-16T00:00:00-04:00,PLUG,-14553.602400000029,5
2025-05-16T00:00:00-04:00,PLUG,-18192.003000000037,6
2025-05-16T00:00:00-04:00,PLUG,-21830.403600000045,7
2025-05-16T00:00:00-04:00,PLUG,-25468.804200000053,8
2025-05-16T00:00:00-04:00,PLUG,-29107.20480000006,9
2025-05-16T00:00:00-04:00,PLUG,-32745.60540000007,10
2025-05-16T00:00:00-04:00,PLUG,-36384.00600000008,11
2025-05-16T00:00:00-04:00,PLUG,-40022.40660000009,12
2025-05-16T00:00:00-04:00,PLUG,-43660.8072000001,13
2025-05-16T00:00:00-04:00,PLUG,-47299.207800000106,14
2025-05-16T00:00:00-04:00,PLUG,-50937.608400000114,15
2025-05-16T00:00:00-04:00,PLUG,-54576.00900000012,16
2025-05-16T00:00:00-04:00,PLUG,-58214.40960000013,17
2025-05-16T00:00:00-04:00,PLUG,-61852.81020000014,18
2025-05-16T00:00:00-04:00,PLUG,-65491.210800000146,19
2025-05-16T00:00:00-04:00,PLUG,-69129.61140000015,20
2025-05-16T00:00:00-04:00,PLUG,-72768.01200000016,21
2025-05-16T00:00:00-04:00,PLUG,-76406.41260000017,22
2025-05-16T00:00:00-04:00,PLUG,-80044.81320000018,23
2025-05-16T00:00:00-04:00,PLUG,-83683.21380000019,24
2025-05-16T00:00:00-04:00,PLUG,-87321.6144000002,25
2025-05-16T00:00:00-04:00,PLUG,-90960.0150000002,26
2025-05-16T00:00:00-04:00,PLUG,-94598.41560000021,27
2025-05-16T00:00:00-04:00,PLUG,-98236.81620000022,28
2025-05-16T00:00:00-04:00,PLUG,-101875.21680000023,29
2025-05-16T00:00:00-04:00,PLUG,-105513.61740000024,30
2025-05-16T00:00:00-04:00,PLUG,-109152.01800000024,31
2025-05-16T00:00:00-04:00,PLUG,-112790.41860000025,32
2025-05-16T00:00:00-04:00,PLUG,-116428.81920000026,33
2025-05-16T00:00:00-04:00,PLUG,-120067.21980000027,34
2025-05-16T00:00:00-04:00,PLUG,-123705.62040000028,35
2025-05-16T00:00:00-04:00,PLUG,-127344.02100000028,36
2025-05-16T00:00:00-04:00,PLUG,-130982.42160000029,37
2025-05-16T00:00:00-04:00,PLUG,-134620.8222000003,38
2025-05-16T00:00:00-04:00,PLUG,-138259.22280000028,39
2025-05-16T00:00:00-04:00,PLUG,-141897.62340000027,40
2025-05-16T00:00:00-04:00,PLUG,-145536.02400000027,41
2025-05-16T00:00:00-04:00,PLUG,-149174.42460000026,42
2025-05-16T00:00:00-04:00,PLUG,-152812.82520000025,43
2025-05-16T00:00:00-04:00,PLUG,-156451.22580000025,44
2025-05-16T00:00:00-04:00,PLUG,-160089.62640000024,45
2025-05-16T00:00:00-04:00,PLUG,-163728.02700000023,46
2025-05-16T00:00:00-04:00,PLUG,-167366.42760000023,47
2025-05-16T00:00:00-04:00,PLUG,-171004.82820000022,48
2025-05-16T00:00:00-04:00,PLUG,-174643.22880000022,49
2025-05-16T00:00:00-04:00,PLUG,-178281.6294000002,50
2025-05-16T00:00:00-04:00,SOFI,0.0,1
2025-05-16T00:00:00-04:00,SOFI,2651.324999999999,2
2025-05-16T00:00:00-04:00,SOFI,5302.649999999998,3
2025-05-16T00:00:00-04:00,SOFI,7953.974999999997,4
2025-05-16T00:00:00-04:00,SOFI,10605.299999999996,5
2025-05-16T00:00:00-04:00,SOFI,13256.624999999995,6
2025-05-16T00:00:00-04:00,SOFI,15907.949999999993,7
2025-05-16T00:00:00-04:00,SOFI,18559.274999999994,8
2025-05-16T00:00:00-04:00,SOFI,21210.59999999999,9
2025-05-16T00:00:00-04:00,SOFI,23861.92499999999,10
2025-05-16T00:00:00-04:00,SOFI,26513.249999999985,11
2025-05-16T00:00:00-04:00,SOFI,29164.574999999983,12
2025-05-16T00:00:00-04:00,SOFI,31815.89999999998,13
2025-05-16T00:00:00-04:00,SOFI,34467.22499999998,14
2025-05-16T00:00:00-04:00,SOFI,37118.549999999974,15
2025-05-16T00:00:00-04:00,SOFI,39769.87499999997,16
2025-05-16T00:00:00-04:00,SOFI,42421.19999999997,17
2025-05-16T00:00:00-04:00,SOFI,45072.524999999965,18
2025-05-16T00:00:00-04:00,SOFI,47723.84999999996,19
2025-05-16T00:00:00-04:00,SOFI,50375.17499999996,20
2025-05-16T00:00:00-04:00,SOFI,53026.499999999956,21
2025-05-16T00:00:00-04:00,SOFI,55677.82499999995,22
2025-05-16T00:00:00-04:00,SOFI,58329.14999999995,23
2025-05-16T00:00:00-04:00,SOFI,60980.47499999995,24
2025-05-16T00:00:00-04:00,SOFI,63631.799999999945,25
2025-05-16T00:00:00-04:00,SOFI,66283.12499999994,26
2025-05-16T00:00:00-04:00,SOFI,68934.44999999994,27
2025-05-16T00:00:00-04:00,SOFI,71585.77499999994,28
2025-05-16T00:00:00-04:00,SOFI,74237.09999999993,29
2025-05-16T00:00:00-04:00,SOFI,76888.42499999993,30
2025-05-16T00:00:00-04:00,SOFI,79539.74999999993,31
2025-05-16T00:00:00-04:00,SOFI,82191.07499999992,32
2025-05-16T00:00:00-04:00,SOFI,84842.39999999992,33
2025-05-16T00:00:00-04:00,SOFI,87493.72499999992,34
2025-05-16T00:00:00-04:00,SOFI,90145.04999999992,35
2025-05-16T00:00:00-04:00,SOFI,92796.37499999991,36
2025-05-16T00:00:00-04:00,SOFI,95447.69999999991,37
2025-05-16T00:00:00-04:00,SOFI,98099.0249999999,38
2025-05-16T00:00:00-04:00,SOFI,100750.3499999999,39
2025-05-16T00:00:00-04:00,SOFI,103401.6749999999,40
2025-05-16T00:00:00-04:00,SOFI,106052.9999999999,41
2025-05-16T00:00:00-04:00,SOFI,108704.3249999999,42
2025-05-16T00:00:00-04:00,SOFI,111355.64999999989,43
2025-05-16T00:00:00-04:00,SOFI,114006.97499999989,44
2025-05-16T00:00:00-04:00,SOFI,116658.29999999989,45
2025-05-16T00:00:00-04:00,SOFI,119309.62499999988,46
2025-05-16T00:00:00-04:00,SOFI,121960.94999999988,47
2025-05-16T00:00:00-04:00,SOFI,124612.27499999988,48
2025-05-16T00:00:00-04:00,SOFI,127263.59999999987,49
2025-05-16T00:00:00-04:00,SOFI,129914.92499999987,50
2025-05-16T00:00:00-04:00,T,0.0,1
2025-05-16T00:00:00-04:00,T,-1304.4400000000026,2
2025-05-16T00:00:00-04:00,T,-2608.880000000005,3
2025-05-16T00:00:00-04:00,T,-3913.320000000008,4
2025-05-16T00:00:00-04:00,T,-5217.76000000001,5
2025-05-16T00:00:00-04:00,T,-6522.200000000013,6
2025-05-16T00:00:00-04:00,T,-7826.640000000015,7
2025-05-16T00:00:00-04:00,T,-9131.080000000018,8
2025-05-16T00:00:00-04:00,T,-10435.52000000002,9
2025-05-16T00:00:00-04:00,T,-11739.960000000023,10
2025-05-16T00:00:00-04:00,T,-13044.400000000025,11
2025-05-16T00:00:00-04:00,T,-14348.840000000027,12
2025-05-16T00:00:00-04:00,T,-15653.28000000003,13
2025-05-16T00:00:00-04:00,T,-16957.720000000034,14
2025-05-16T00:00:00-04:00,T,-18262.16000000004,15
2025-05-16T00:00:00-04:00,T,-19566.600000000042,16
2025-05-16T00:00:00-04:00,T,-20871.040000000045,17
2025-05-16T00:00:00-04:00,T,-22175.480000000047,18
2025-05-16T00:00:00-04:00,T,-23479.92000000005,19
2025-05-16T00:00:00-04:00,T,-24784.36000000005,20
2025-05-16T00:00:00-04:00,T,-26088.800000000054,21
2025-05-16T00:00:00-04:00,T,-27393.240000000056,22
2025-05-16T00:00:00-04:00,T,-28697.68000000006,23
2025-05-16T00:00:00-04:00,T,-30002.12000000006,24
2025-05-16T00:00:00-04:00,T,-31306.560000000063,25
2025-05-16T00:00:00-04:00,T,-32611.000000000065,26
2025-05-16T00:00:00-04:00,T,-33915.44000000007,27
2025-05-16T00:00:00-04:00,T,-35219.88000000007,28
2025-05-16T00:00:00-04:00,T,-36524.32000000007,29
2025-05-16T00:00:00-04:00,T,-37828.760000000075,30
2025-05-16T00:00:00-04:00,T,-39133.20000000008,31
2025-05-16T00:00:00-04:00,T,-40437.64000000008,32
2025-05-16T00:00:00-04:00,T,-41742.08000000008,33
2025-05-16T00:00:00-04:00,T,-43046.520000000084,34
2025-05-16T00:00:00-04:00,T,-44350.96000000009,35
2025-05-16T00:00:00-04:00,T,-45655.40000000009,36
2025-05-16T00:00:00-04:00,T,-46959.84000000009,37
2025-05-16T00:00:00-04:00,T,-48264.28000000009,38
2025-05-16T00:00:00-04:00,T,-49568.720000000096,39
2025-05-16T00:00:00-04:00,T,-50873.1600000001,40
2025-05-16T00:00:00-04:00,T,-52177.6000000001,41
2025-05-16T00:00:00-04:00,T,-53482.0400000001,42
2025-05-16T00:00:00-04:00,T,-54786.480000000105,43
2025-05-16T00:00:00-04:00,T,-56090.92000000011,44
2025-05-16T00:00:00-04:00,T,-57395.36000000011,45
2025-05-16T00:00:00-04:00,T,-58699.80000000011,46
2025-05-16T00:00:00-04:00,T,-60004.240000000114,47
2025-05-16T00:00:00-04:00,T,-61308.68000000012,48
2025-05-16T00:00:00-04:00,T,-62613.12000000012,49
2025-05-16T00:00:00-04:00,T,-63917.56000000012,50
2025-05-19T00:00:00-04:00,AAL,0.0,1
2025-05-19T00:00:00-04:00,AAL,-5007.884999999998,2
2025-05-19T00:00:00-04:00,AAL,-10015.769999999997,3
2025-05-19T00:00:00-04:00,AAL,-15023.654999999995,4
2025-05-19T00:00:00-04:00,AAL,-20031.539999999994,5
2025-05-19T00:00:00-04:00,AAL,-25039.424999999992,6
2025-05-19T00:00:00-04:00,AAL,-30047.30999999999,7
2025-05-19T00:00:00-04:00,AAL,-35055.19499999999,8
2025-05-19T00:00:00-04:00,AAL,-40063.07999999999,9
2025-05-19T00:00:00-04:00,AAL,-45070.96499999998,10
2025-05-19T00:00:00-04:00,AAL,-50078.84999999998,11
2025-05-19T00:00:00-04:00,AAL,-55086.73499999997,12
2025-05-19T00:00:00-04:00,AAL,-60094.619999999966,13
2025-05-19T00:00:00-04:00,AAL,-65102.50499999996,14
2025-05-19T00:00:00-04:00,AAL,-70110.38999999996,15
2025-05-19T00:00:00-04:00,AAL,-75118.27499999995,16
2025-05-19T00:00:00-04:00,AAL,-80126.15999999995,17
2025-05-19T00:00:00-04:00,AAL,-85134.04499999994,18
2025-05-19T00:00:00-04:00,AAL,-90141.92999999993,19
2025-05-19T00:00:00-04:00,AAL,-95149.81499999993,20
2025-05-19T00:00:00-04:00,AAL,-100157.69999999992,21
2025-05-19T00:00:00-04:00,AAL,-105165.58499999992,22
2025-05-19T00:00:00-04:00,AAL,-110173.46999999991,23
2025-05-19T00:00:00-04:00,AAL,-115181.35499999991,24
2025-05-19T00:00:00-04:00,AAL,-120189.2399999999,25
2025-05-19T00:00:00-04:00,AAL,-125197.1249999999,26
2025-05-19T00:00:00-04:00,AAL,-130205.0099999999,27
2025-05-19T00:00:00-04:00,AAL,-135212.8949999999,28
2025-05-19T00:00:00-04:00,AAL,-140220.7799999999,29
2025-05-19T00:00:00-04:00,AAL,-145228.66499999992,30
2025-05-19T00:00:00-04:00,AAL,-150236.54999999993,31
2025-05-19T00:00:00-04:00,AAL,-155244.43499999994,32
2025-05-19T00:00:00-04:00,AAL,-160252.31999999995,33
2025-05-19T00:00:00-04:00,AAL,-165260.20499999996,34
2025-05-19T00:00:00-04:00,AAL,-170268.08999999997,35
2025-05-19T00:00:00-04:00,AAL,-175275.97499999998,36
2025-05-19T00:00:00-04:00,AAL,-180283.86,37
2025-05-19T00:00:00-04:00,AAL,-185291.745,38
2025-05-19T00:00:00-04:00,AAL,-190299.63,39
2025-05-19T00:00:00-04:00,AAL,-195307.515,40
2025-05-19T00:00:00-04:00,AAL,-200315.40000000002,41
2025-05-19T00:00:00-04:00,AAL,-205323.28500000003,42
2025-05-19T00:00:00-04:00,AAL,-210331.17000000004,43
2025-05-19T00:00:00-04:00,AAL,-215339.05500000005,44
2025-05-19T00:00:00-04:00,AAL,-220346.94000000006,45
2025-05-19T00:00:00-04:00,AAL,-225354.82500000007,46
2025-05-19T00:00:00-04:00,AAL,-230362.71000000008,47
2025-05-19T00:00:00-04:00,AAL,-235370.5950000001,48
2025-05-19T00:00:00-04:00,AAL,-240378.4800000001,49
2025-05-19T00:00:00-04:00,AAL,-245386.3650000001,50
2025-05-19T00:00:00-04:00,AMD,0.0,1
2025-05-19T00:00:00-04:00,AMD,0.0,2
2025-05-19T00:00:00-04:00,AMD,0.0,3
2025-05-19T00:00:00-04:00,AMD,0.0,4
2025-05-19T00:00:00-04:00,AMD,0.0,5
2025-05-19T00:00:00-04:00,AMD,0.0,6
2025-05-19T00:00:00-04:00,AMD,0.0,7
2025-05-19T00:00:00-04:00,AMD,0.0,8
2025-05-19T00:00:00-04:00,AMD,0.0,9
2025-05-19T00:00:00-04:00,AMD,0.0,10
2025-05-19T00:00:00-04:00,AMD,0.0,11
2025-05-19T00:00:00-04:00,AMD,0.0,12
2025-05-19T00:00:00-04:00,AMD,0.0,13
2025-05-19T00:00:00-04:00,AMD,0.0,14
2025-05-19T00:00:00-04:00,AMD,0.0,15
2025-05-19T00:00:00-04:00,AMD,0.0,16
2025-05-19T00:00:00-04:00,AMD,0.0,17
2025-05-19T00:00:00-04:00,AMD,0.0,18
2025-05-19T00:00:00-04:00,AMD,0.0,19
2025-05-19T00:00:00-04:00,AMD,0.0,20
2025-05-19T00:00:00-04:00,AMD,0.0,21
2025-05-19T00:00:00-04:00,AMD,0.0,22
2025-05-19T00:00:00-04:00,AMD,0.0,23
2025-05-19T00:00:00-04:00,AMD,0.0,24
2025-05-19T00:00:00-04:00,AMD,0.0,25
2025-05-19T00:00:00-04:00,AMD,0.0,26
2025-05-19T00:00:00-04:00,AMD,0.0,27
2025-05-19T00:00:00-04:00,AMD,0.0,28
2025-05-19T00:00:00-04:00,AMD,0.0,29
2025-05-19T00:00:00-04:00,AMD,0.0,30
2025-05-19T00:00:00-04:00,AMD,0.0,31
2025-05-19T00:00:00-04:00,AMD,0.0,32
2025-05-19T00:00:00-04:00,AMD,0.0,33
2025-05-19T00:00:00-04:00,AMD,0.0,34
2025-05-19T00:00:00-04:00,AMD,0.0,35
2025-05-19T00:00:00-04:00,AMD,0.0,36
2025-05-19T00:00:00-04:00,AMD,0.0,37
2025-05-19T00:00:00-04:00,AMD,0.0,38
2025-05-19T00:00:00-04:00,AMD,0.0,39
2025-05-19T00:00:00-04:00,AMD,0.0,40
2025-05-19T00:00:00-04:00,AMD,0.0,41
2025-05-19T00:00:00-04:00,AMD,0.0,42
2025-05-19T00:00:00-04:00,AMD,0.0,43
2025-05-19T00:00:00-04:00,AMD,0.0,44
2025-05-19T00:00:00-04:00,AMD,0.0,45
2025-05-19T00:00:00-04:00,AMD,0.0,46
2025-05-19T00:00:00-04:00,AMD,0.0,47
2025-05-19T00:00:00-04:00,AMD,0.0,48
2025-05-19T00:00:00-04:00,AMD,0.0,49
2025-05-19T00:00:00-04:00,AMD,0.0,50
2025-05-19T00:00:00-04:00,BAC,0.0,1
2025-05-19T00:00:00-04:00,BAC,-2623.610000000001,2
2025-05-19T00:00:00-04:00,BAC,-5247.220000000002,3
2025-05-19T00:00:00-04:00,BAC,-7870.830000000004,4
2025-05-19T00:00:00-04:00,BAC,-10494.440000000004,5
2025-05-19T00:00:00-04:00,BAC,-13118.050000000005,6
2025-05-19T00:00:00-04:00,BAC,-15741.660000000005,7
2025-05-19T00:00:00-04:00,BAC,-18365.270000000008,8
2025-05-19T00:00:00-04:00,BAC,-20988.88000000001,9
2025-05-19T00:00:00-04:00,BAC,-23612.49000000001,10
2025-05-19T00:00:00-04:00,BAC,-26236.10000000001,11
2025-05-19T00:00:00-04:00,BAC,-28859.71000000001,12
2025-05-19T00:00:00-04:00,BAC,-31483.32000000001,13
2025-05-19T00:00:00-04:00,BAC,-34106.930000000015,14
2025-05-19T00:00:00-04:00,BAC,-36730.540000000015,15
2025-05-19T00:00:00-04:00,BAC,-39354.150000000016,16
2025-05-19T00:00:00-04:00,BAC,-41977.76000000002,17
2025-05-19T00:00:00-04:00,BAC,-44601.37000000002,18
2025-05-19T00:00:00-04:00,BAC,-47224.98000000002,19
2025-05-19T00:00:00-04:00,BAC,-49848.59000000002,20
2025-05-19T00:00:00-04:00,BAC,-52472.20000000002,21
2025-05-19T00:00:00-04:00,BAC,-55095.81000000002,22
2025-05-19T00:00:00-04:00,BAC,-57719.42000000002,23
2025-05-19T00:00:00-04:00,BAC,-60343.03000000002,24
2025-05-19T00:00:00-04:00,BAC,-62966.64000000002,25
2025-05-19T00:00:00-04:00,BAC,-65590.25000000003,26
2025-05-19T00:00:00-04:00,BAC,-68213.86000000003,27
2025-05-19T00:00:00-04:00,BAC,-70837.47000000003,28
2025-05-19T00:00:00-04:00,BAC,-73461.08000000003,29
2025-05-19T00:00:00-04:00,BAC,-76084.69000000003,30
2025-05-19T00:00:00-04:00,BAC,-78708.30000000003,31
2025-05-19T00:00:00-04:00,BAC,-81331.91000000003,32
2025-05-19T00:00:00-04:00,BAC,-83955.52000000003,33
2025-05-19T00:00:00-04:00,BAC,-86579.13000000003,34
2025-05-19T00:00:00-04:00,BAC,-89202.74000000003,35
2025-05-19T00:00:00-04:00,BAC,-91826.35000000003,36
2025-05-19T00:00:00-04:00,BAC,-94449.96000000004,37
2025-05-19T00:00:00-04:00,BAC,-97073.57000000004,38
2025-05-19T00:00:00-04:00,BAC,-99697.18000000004,39
2025-05-19T00:00:00-04:00,BAC,-102320.79000000004,40
2025-05-19T00:00:00-04:00,BAC,-104944.40000000004,41
2025-05-19T00:00:00-04:00,BAC,-107568.01000000004,42
2025-05-19T00:00:00-04:00,BAC,-110191.62000000004,43
2025-05-19T00:00:00-04:00,BAC,-112815.23000000004,44
2025-05-19T00:00:00-04:00,BAC,-115438.84000000004,45
2025-05-19T00:00:00-04:00,BAC,-118062.45000000004,46
2025-05-19T00:00:00-04:00,BAC,-120686.06000000004,47
2025-05-19T00:00:00-04:00,BAC,-123309.67000000004,48
2025-05-19T00:00:00-04:00,BAC,-125933.28000000004,49
2025-05-19T00:00:00-04:00,BAC,-128556.89000000004,50
2025-05-19T00:00:00-04:00,CCL,0.0,1
2025-05-19T00:00:00-04:00,CCL,5992.769999999993,2
2025-05-19T00:00:00-04:00,CCL,11985.539999999986,3
2025-05-19T00:00:00-04:00,CCL,17978.30999999998,4
2025-05-19T00:00:00-04:00,CCL,23971.079999999973,5
2025-05-19T00:00:00-04:00,CCL,29963.849999999966,6
2025-05-19T00:00:00-04:00,CCL,35956.61999999996,7
2025-05-19T00:00:00-04:00,CCL,41949.38999999995,8
2025-05-19T00:00:00-04:00,CCL,47942.15999999994,9
2025-05-19T00:00:00-04:00,CCL,53934.92999999993,10
2025-05-19T00:00:00-04:00,CCL,59927.69999999992,11
2025-05-19T00:00:00-04:00,CCL,65920.46999999991,12
2025-05-19T00:00:00-04:00,CCL,71913.23999999992,13
2025-05-19T00:00:00-04:00,CCL,77906.00999999992,14
2025-05-19T00:00:00-04:00,CCL,83898.77999999993,15
2025-05-19T00:00:00-04:00,CCL,89891.54999999993,16
2025-05-19T00:00:00-04:00,CCL,95884.31999999993,17
2025-05-19T00:00:00-04:00,CCL,101877.08999999994,18
2025-05-19T00:00:00-04:00,CCL,107869.85999999994,19
2025-05-19T00:00:00-04:00,CCL,113862.62999999995,20
2025-05-19T00:00:00-04:00,CCL,119855.39999999995,21
2025-05-19T00:00:00-04:00,CCL,125848.16999999995,22
2025-05-19T00:00:00-04:00,CCL,131840.93999999994,23
2025-05-19T00:00:00-04:00,CCL,137833.70999999993,24
2025-05-19T00:00:00-04:00,CCL,143826.47999999992,25
2025-05-19T00:00:00-04:00,CCL,149819.2499999999,26
2025-05-19T00:00:00-04:00,CCL,155812.0199999999,27
2025-05-19T00:00:00-04:00,CCL,161804.7899999999,28
2025-05-19T00:00:00-04:00,CCL,167797.55999999988,29
2025-05-19T00:00:00-04:00,CCL,173790.32999999987,30
2025-05-19T00:00:00-04:00,CCL,179783.09999999986,31
2025-05-19T00:00:00-04:00,CCL,185775.86999999985,32
2025-05-19T00:00:00-04:00,CCL,191768.63999999984,33
2025-05-19T00:00:00-04:00,CCL,197761.40999999983,34
2025-05-19T00:00:00-04:00,CCL,203754.17999999982,35
2025-05-19T00:00:00-04:00,CCL,209746.9499999998,36
2025-05-19T00:00:00-04:00,CCL,215739.7199999998,37
2025-05-19T00:00:00-04:00,CCL,221732.4899999998,38
2025-05-19T00:00:00-04:00,CCL,227725.25999999978,39
2025-05-19T00:00:00-04:00,CCL,233718.02999999977,40
2025-05-19T00:00:00-04:00,CCL,239710.79999999976,41
2025-05-19T00:00:00-04:00,CCL,245703.56999999975,42
2025-05-19T00:00:00-04:00,CCL,251696.33999999973,43
2025-05-19T00:00:00-04:00,CCL,257689.10999999972,44
2025-05-19T00:00:00-04:00,CCL,263681.8799999997,45
2025-05-19T00:00:00-04:00,CCL,269674.64999999973,46
2025-05-19T00:00:00-04:00,CCL,275667.41999999975,47
2025-05-19T00:00:00-04:00,CCL,281660.18999999977,48
2025-05-19T00:00:00-04:00,CCL,287652.9599999998,49
2025-05-19T00:00:00-04:00,CCL,293645.7299999998,50
2025-05-19T00:00:00-04:00,F,0.0,1
2025-05-19T00:00:00-04:00,F,6421.410000000007,2
2025-05-19T00:00:00-04:00,F,12842.820000000014,3
2025-05-19T00:00:00-04:00,F,19264.23000000002,4
2025-05-19T00:00:00-04:00,F,25685.64000000003,5
2025-05-19T00:00:00-04:00,F,32107.050000000036,6
2025-05-19T00:00:00-04:00,F,38528.46000000004,7
2025-05-19T00:00:00-04:00,F,44949.870000000046,8
2025-05-19T00:00:00-04:00,F,51371.28000000005,9
2025-05-19T00:00:00-04:00,F,57792.69000000005,10
2025-05-19T00:00:00-04:00,F,64214.10000000006,11
2025-05-19T00:00:00-04:00,F,70635.51000000007,12
2025-05-19T00:00:00-04:00,F,77056.92000000009,13
2025-05-19T00:00:00-04:00,F,83478.3300000001,14
2025-05-19T00:00:00-04:00,F,89899.74000000012,15
2025-05-19T00:00:00-04:00,F,96321.15000000014,16
2025-05-19T00:00:00-04:00,F,102742.56000000016,17
2025-05-19T00:00:00-04:00,F,109163.97000000018,18
2025-05-19T00:00:00-04:00,F,115585.3800000002,19
2025-05-19T00:00:00-04:00,F,122006.79000000021,20
2025-05-19T00:00:00-04:00,F,128428.20000000023,21
2025-05-19T00:00:00-04:00,F,134849.61000000022,22
2025-05-19T00:00:00-04:00,F,141271.02000000022,23
2025-05-19T00:00:00-04:00,F,147692.43000000023,24
2025-05-19T00:00:00-04:00,F,154113.84000000023,25
2025-05-19T00:00:00-04:00,F,160535.25000000023,26
2025-05-19T00:00:00-04:00,F,166956.66000000024,27
2025-05-19T00:00:00-04:00,F,173378.07000000024,28
2025-05-19T00:00:00-04:00,F,179799.48000000024,29
2025-05-19T00:00:00-04:00,F,186220.89000000025,30
2025-05-19T00:00:00-04:00,F,192642.30000000025,31
2025-05-19T00:00:00-04:00,F,199063.71000000025,32
2025-05-19T00:00:00-04:00,F,205485.12000000026,33
2025-05-19T00:00:00-04:00,F,211906.53000000026,34
2025-05-19T00:00:00-04:00,F,218327.94000000026,35
2025-05-19T00:00:00-04:00,F,224749.35000000027,36
2025-05-19T00:00:00-04:00,F,231170.76000000027,37
2025-05-19T00:00:00-04:00,F,237592.17000000027,38
2025-05-19T00:00:00-04:00,F,244013.58000000028,39
2025-05-19T00:00:00-04:00,F,250434.99000000028,40
2025-05-19T00:00:00-04:00,F,256856.40000000029,41
2025-05-19T00:00:00-04:00,F,263277.8100000003,42
2025-05-19T00:00:00-04:00,F,269699.2200000003,43
2025-05-19T00:00:00-04:00,F,276120.63000000035,44
2025-05-19T00:00:00-04:00,F,282542.0400000004,45
2025-05-19T00:00:00-04:00,F,288963.4500000004,46
2025-05-19T00:00:00-04:00,F,295384.86000000045,47
2025-05-19T00:00:00-04:00,F,301806.2700000005,48
2025-05-19T00:00:00-04:00,F,308227.6800000005,49
2025-05-19T00:00:00-04:00,F,314649.09000000055,50
2025-05-19T00:00:00-04:00,NIO,0.0,1
2025-05-19T00:00:00-04:00,NIO,7409.534999999993,2
2025-05-19T00:00:00-04:00,NIO,14819.069999999985,3
2025-05-19T00:00:00-04:00,NIO,22228.604999999974,4
2025-05-19T00:00:00-04:00,NIO,29638.139999999963,5
2025-05-19T00:00:00-04:00,NIO,37047.67499999995,6
2025-05-19T00:00:00-04:00,NIO,44457.20999999994,7
2025-05-19T00:00:00-04:00,NIO,51866.74499999993,8
2025-05-19T00:00:00-04:00,NIO,59276.27999999992,9
2025-05-19T00:00:00-04:00,NIO,66685.81499999992,10
